prefecture_jp,prefecture_en,spot_name,lat,lon,code
兵庫県,Hyogo Prefecture,姫路城,34.8366985867869,134.692990649734,28370010
兵庫県,Hyogo Prefecture,龍野公園,34.8668626725704,134.539112040527,28370011
兵庫県,Hyogo Prefecture,赤穂東御崎公園,34.7290252294844,134.41394878161,28370012
兵庫県,Hyogo Prefecture,伊丹市瑞ケ池公園,34.7935355666056,135.400773855716,28370028
兵庫県,Hyogo Prefecture,播磨中央公園　桜の園,34.9357023280408,134.940925500457,28370014
兵庫県,Hyogo Prefecture,須磨寺,34.649745898745,135.111794475762,28370034
兵庫県,Hyogo Prefecture,篠山城跡・王地山公園,35.0739423703007,135.217356178094,28370015
兵庫県,Hyogo Prefecture,出石城跡,35.460425031684,134.873846912137,28370016
兵庫県,Hyogo Prefecture,城崎温泉,35.6258262141109,134.809374651179,28370017
兵庫県,Hyogo Prefecture,丹波市立　大杉ダム自然公園,35.2435060402997,135.102664096239,28370002
兵庫県,Hyogo Prefecture,清滝小学校,35.4884789285366,134.69623037152,28370019
奈良県,Nara Prefecture,葛城山麓公園,34.4764048158542,135.705843121023,29370001
奈良県,Nara Prefecture,平城宮跡,34.6904535331696,135.798135600949,29370022
奈良県,Nara Prefecture,帯解寺,34.6448489122012,135.82682531799,29370003
奈良県,Nara Prefecture,金峯山寺蔵王堂,34.3683390464783,135.858805393067,29370004
奈良県,Nara Prefecture,月ヶ瀬湖畔,34.7069858429554,136.031605450124,29370005
奈良県,Nara Prefecture,法隆寺境内,34.6138606109871,135.734324426938,29370006
奈良県,Nara Prefecture,下北山スポーツ公園,34.0432955830622,135.960121944332,29370032
奈良県,Nara Prefecture,大神神社,34.5287517817848,135.852688515378,29370029
奈良県,Nara Prefecture,奈良公園(ソメイヨシノ),34.6850548757974,135.841942211378,29370011
奈良県,Nara Prefecture,郡山城跡,34.65175733962,135.779098963583,29370013
奈良県,Nara Prefecture,信貴山　朝護孫子寺,34.6089800202717,135.6706199423,29370014
奈良県,Nara Prefecture,三室山,34.6006616931814,135.715456601611,29370015
奈良県,Nara Prefecture,高田千本桜,34.5111616462926,135.737218914998,29370028
奈良県,Nara Prefecture,長谷寺,34.535811972568,135.906843692732,29370020
奈良県,Nara Prefecture,安倍文殊院,34.5036642749773,135.841800574695,29370021
奈良県,Nara Prefecture,柳生芳徳禅寺周辺,34.7309419329112,135.954450754831,29370025
奈良県,Nara Prefecture,談山神社,34.4659586555954,135.861700658031,29370026
奈良県,Nara Prefecture,石上神宮外苑公園,34.5968144629282,135.850465566264,29370016
和歌山県,Wakayama Prefecture,七川ダム湖畔,33.5976386452457,135.696454360755,30370001
和歌山県,Wakayama Prefecture,亀池公園,34.1555113426679,135.259514963051,30370011
和歌山県,Wakayama Prefecture,和歌山城,34.2275121066367,135.171648945268,30370003
和歌山県,Wakayama Prefecture,和歌の浦(高津子山),34.1872861434332,135.156432061105,30370004
和歌山県,Wakayama Prefecture,紀三井寺,34.1848669881694,135.189979386386,30370005
和歌山県,Wakayama Prefecture,道成寺,33.9142456640188,135.174523129926,30370006
和歌山県,Wakayama Prefecture,動鳴気峡,33.7602358374503,135.38637262674,30370007
和歌山県,Wakayama Prefecture,平草原公園,33.6710147180147,135.348439884953,30370008
和歌山県,Wakayama Prefecture,新宮(丹鶴)城跡,33.7296696901175,135.992263714869,30370013
和歌山県,Wakayama Prefecture,根來寺,34.2870982661155,135.316654159145,30370009
和歌山県,Wakayama Prefecture,粉河寺,34.2808404942845,135.405897035652,30370010
広島県,Hiroshima Prefecture,亀居公園,34.2415389866273,132.216433729763,34370001
広島県,Hiroshima Prefecture,住吉堤防敷,34.3487996651417,132.33958856329,34370003
広島県,Hiroshima Prefecture,桂公園,34.3574287926341,132.342477926028,34370004
広島県,Hiroshima Prefecture,真道山千本桜,34.2069668277684,132.453635621936,34370022
広島県,Hiroshima Prefecture,ちゅーピーパーク,34.3067333173495,132.291084528356,34370023
広島県,Hiroshima Prefecture,広島市植物公園,34.3917252197772,132.347945892844,34370026
広島県,Hiroshima Prefecture,福山城公園,34.4908223190715,133.361197179818,34370006
広島県,Hiroshima Prefecture,千光寺公園,34.4111579393569,133.195134639188,34370008
広島県,Hiroshima Prefecture,世羅　甲山ふれあいの里,34.6304636474088,133.147338511417,34370010
広島県,Hiroshima Prefecture,さぎしま　塔の峰千本桜,34.3280652369793,133.104106024844,34370028
広島県,Hiroshima Prefecture,筆影山山頂展望台,34.3759197208717,133.081345711778,34370012
広島県,Hiroshima Prefecture,正福寺山公園,34.3181913822229,132.822959828617,34370013
広島県,Hiroshima Prefecture,音戸の瀬戸公園,34.1953995679571,132.539679008619,34370014
広島県,Hiroshima Prefecture,平和記念公園,34.3927569307646,132.452217185622,34370015
広島県,Hiroshima Prefecture,比治山公園,34.3845881684959,132.473055831079,34370016
広島県,Hiroshima Prefecture,尾関山公園,34.8142486211943,132.839995574421,34370017
広島県,Hiroshima Prefecture,宮島,34.2945050851752,132.317412904797,34370018
広島県,Hiroshima Prefecture,庄原上野公園,34.8579671429987,133.023078356534,34370025
広島県,Hiroshima Prefecture,八千代湖周辺,34.6620510204262,132.617871029296,34370020
広島県,Hiroshima Prefecture,ピースリーホームバンブー総合公園,34.3380711274992,132.930110014506,34370021
広島県,Hiroshima Prefecture,御調八幡宮,34.4705396097984,133.081891309994,34370027
広島県,Hiroshima Prefecture,江波山公園,34.3657795115288,132.434769876709,34370019
鳥取県,Tottori Prefecture,袋川桜土手,35.4989796519477,134.229448654221,31370001
鳥取県,Tottori Prefecture,萩原桜並木,35.4526634891408,133.593013642563,31370017
鳥取県,Tottori Prefecture,木ノ根神社,35.5173258177156,133.549784255588,31370018
鳥取県,Tottori Prefecture,鳥取城跡・久松公園,35.5076088485976,134.236297688105,31370002
鳥取県,Tottori Prefecture,鹿野城跡公園,35.4593409959145,134.063664247634,31370003
鳥取県,Tottori Prefecture,打吹公園,35.4299299328392,133.822705613363,31370004
鳥取県,Tottori Prefecture,名和公園,35.5068859330625,133.492459497074,31370007
鳥取県,Tottori Prefecture,境台場公園,35.5468472964623,133.242718398153,31370009
鳥取県,Tottori Prefecture,湊山公園,35.4267715110118,133.321217407326,31370010
鳥取県,Tottori Prefecture,城山公園・法勝寺川土手,35.336261280319,133.326271154869,31370011
鳥取県,Tottori Prefecture,智頭川畔　桜土手,35.2674544329856,134.230419233457,31370012
鳥取県,Tottori Prefecture,湖山池青島公園,35.5011281153487,134.154634768587,31370016
島根県,Shimane Prefecture,江津丸子山公園,35.011566713477,132.221557850725,32370001
島根県,Shimane Prefecture,チェリーロード,35.5796108551392,133.074580853465,32370003
島根県,Shimane Prefecture,三刀屋川河川敷,35.2923981261426,132.877100477987,32370020
島根県,Shimane Prefecture,安来公園,35.425130445418,133.250163383913,32370004
島根県,Shimane Prefecture,清水公園,35.4029533510942,133.280711867939,32370005
島根県,Shimane Prefecture,松江城山公園,35.4749816270766,133.050577664247,32370007
島根県,Shimane Prefecture,玉湯川堤,35.4226864942338,133.008993525569,32370008
島根県,Shimane Prefecture,斐伊川堤防桜並木,35.2950882485018,132.90057840429,32370009
島根県,Shimane Prefecture,愛宕山公園,35.4400912878783,132.817508627022,32370019
島根県,Shimane Prefecture,一の谷公園,35.3588491932576,132.772606096706,32370011
島根県,Shimane Prefecture,金比羅山公園,34.9897937956756,132.493686252954,32370014
島根県,Shimane Prefecture,城山公園,34.9018358815649,132.074495116477,32370015
島根県,Shimane Prefecture,鷲原公園,34.4534082948483,131.756712154743,32370017
島根県,Shimane Prefecture,野坂の桜ロード,34.7918975710361,132.070510509159,32370021
島根県,Shimane Prefecture,出雲大社神苑,35.3986034315121,132.686181443907,32370012
岡山県,Okayama Prefecture,クリエイト菅谷　キャンプ&リゾート,35.151815896162,133.606076409273,33370001
岡山県,Okayama Prefecture,美甘宿場桜,35.1558357571732,133.622734840711,33370002
岡山県,Okayama Prefecture,三休公園,34.9715689716643,133.823406658916,33370004
岡山県,Okayama Prefecture,レイクパーク加茂,35.2365345921682,134.050195624615,33370006
岡山県,Okayama Prefecture,金川桜並木,34.7967795648827,133.932045684079,33370008
岡山県,Okayama Prefecture,丸山公園,34.5557599662466,133.624142352401,33370009
岡山県,Okayama Prefecture,特別史跡旧閑谷学校,34.7961846490795,134.219471840757,33370010
岡山県,Okayama Prefecture,里見川周辺緑地,34.5407915147214,133.621133291478,33370036
岡山県,Okayama Prefecture,岡山後楽園,34.6675334493159,133.935491348644,33370012
岡山県,Okayama Prefecture,岡山市半田山植物園,34.6917507959418,133.931880533511,33370013
岡山県,Okayama Prefecture,由加山蓮台寺,34.5049393486805,133.850085927684,33370015
岡山県,Okayama Prefecture,みやま公園,34.5176093537203,133.927958876994,33370017
岡山県,Okayama Prefecture,早島公園,34.6064880671786,133.826053248107,33370018
岡山県,Okayama Prefecture,古城山公園,34.5011837503351,133.506584628346,33370019
岡山県,Okayama Prefecture,津山城(鶴山公園),35.0625024223329,134.005287367,33370020
岡山県,Okayama Prefecture,城山公園,34.9861311897571,133.467065582534,33370021
岡山県,Okayama Prefecture,紺屋川美観地区,34.7964941013529,133.617511819227,33370022
岡山県,Okayama Prefecture,芳嵐園,34.8188914396042,134.174774507404,33370024
岡山県,Okayama Prefecture,井原堤,34.6050518894171,133.463583417314,33370027
岡山県,Okayama Prefecture,相原公園,34.5766947442116,133.453375570689,33370028
岡山県,Okayama Prefecture,がいせん桜,35.1768725680806,133.56897833661,33370029
岡山県,Okayama Prefecture,池田動物園,34.6746221851083,133.906523428048,33370038
岡山県,Okayama Prefecture,羅生門さくら公園,34.9373580588725,133.561659972084,33370042
岡山県,Okayama Prefecture,RSKバラ園,34.6469419613642,133.83413461438,33370014
岡山県,Okayama Prefecture,鶴形山公園,34.5974681253113,133.77414797413,33370031
岡山県,Okayama Prefecture,岡山いこいの村(中庭),34.6984951850652,134.224455924631,33370041
岡山県,Okayama Prefecture,種松山公園西園地,34.5413843281164,133.785829586173,33370032
岡山県,Okayama Prefecture,酒津公園,34.6113262231498,133.750109332484,33370025
山口県,Yamaguchi Prefecture,防府天満宮,34.0631268504713,131.574135287003,35370003
山口県,Yamaguchi Prefecture,功山寺,33.9959436972082,130.982217538945,35370004
山口県,Yamaguchi Prefecture,一の坂川,34.1817824741373,131.477677834663,35370005
山口県,Yamaguchi Prefecture,王子山公園,34.3988843731661,131.198321039449,35370007
山口県,Yamaguchi Prefecture,厚狭川河畔,34.1665193460318,131.205131172377,35370008
山口県,Yamaguchi Prefecture,秋吉台家族旅行村,34.2318639141142,131.2942907591,35370010
山口県,Yamaguchi Prefecture,TOSOHPARK永源山,34.0796084869536,131.768748365562,35370022
山口県,Yamaguchi Prefecture,老の山公園,33.9472975369112,130.904156261684,35370028
山口県,Yamaguchi Prefecture,戦場ヶ原公園,33.975524991511,130.931282709192,35370029
山口県,Yamaguchi Prefecture,アデリーホシパーク,33.9827943538619,132.084286617642,35370032
山口県,Yamaguchi Prefecture,今富ダム公園,34.0926680852026,131.253220578804,35370033
山口県,Yamaguchi Prefecture,大原湖(佐波川ダム),34.2977536203329,131.680945613772,35370034
山口県,Yamaguchi Prefecture,花岡八幡宮,34.0393545999353,131.872221625481,35370035
山口県,Yamaguchi Prefecture,火の山公園,33.9682162340158,130.957660854998,35370030
山口県,Yamaguchi Prefecture,錦帯橋周辺,34.1683461379387,132.177650320654,35370011
山口県,Yamaguchi Prefecture,田布施川,33.9552865519154,132.041681422508,35370012
山口県,Yamaguchi Prefecture,周南市徳山動物園,34.062421144311,131.815635262947,35370013
山口県,Yamaguchi Prefecture,毛利氏庭園,34.0628271130811,131.587334204634,35370014
山口県,Yamaguchi Prefecture,切戸川,34.0151971071803,131.867833102202,35370015
山口県,Yamaguchi Prefecture,香山公園,34.1896215488532,131.472707886491,35370016
山口県,Yamaguchi Prefecture,徳佐八幡宮,34.3962938713549,131.726227316158,35370017
山口県,Yamaguchi Prefecture,ときわ公園,33.9481141522663,131.287884355507,35370018
山口県,Yamaguchi Prefecture,日和山公園,33.9547872044148,130.930983688831,35370019
山口県,Yamaguchi Prefecture,萩城跡指月公園,34.4179855537516,131.382874832822,35370020
山口県,Yamaguchi Prefecture,川島堤,34.4012677502639,131.406253660931,35370026
山口県,Yamaguchi Prefecture,笠山,34.4497824822873,131.401741801933,35370027
山口県,Yamaguchi Prefecture,大寧寺,34.3286612676108,131.163017204628,35370021
山口県,Yamaguchi Prefecture,吉香公園,34.1697829193163,132.175649820643,35370031
山口県,Yamaguchi Prefecture,竜王山公園,33.9534415099446,131.169233964129,35370024
山口県,Yamaguchi Prefecture,若山公園,33.9780091186457,131.182771708683,35370036
徳島県,Tokushima Prefecture,於安パーク,34.0258636448651,134.024923464964,36370002
徳島県,Tokushima Prefecture,眉山公園,34.0675981143283,134.536359068758,36370003
徳島県,Tokushima Prefecture,西部公園,34.0689075940326,134.514590816319,36370004
徳島県,Tokushima Prefecture,妙見山公園,34.1788476521839,134.618637113444,36370005
徳島県,Tokushima Prefecture,金竜山農村公園,34.0246312086817,133.877905731515,36370011
徳島県,Tokushima Prefecture,津峯公園,33.8947085010236,134.644808022237,36370008
香川県,Kagawa Prefecture,県立琴弾公園,34.1307357788587,133.644280248839,37370001
香川県,Kagawa Prefecture,朝日山森林公園,34.179992530388,133.759928376403,37370002
香川県,Kagawa Prefecture,丸亀城,34.2861918774726,133.800360128939,37370003
香川県,Kagawa Prefecture,史跡高松城跡玉藻公園,34.3490995260758,134.05095642056,37370008
香川県,Kagawa Prefecture,飯山総合運動公園,34.2672151485501,133.871425100724,37370009
香川県,Kagawa Prefecture,紫雲出山,34.2423930545875,133.599548822875,37370011
香川県,Kagawa Prefecture,不動の滝カントリーパーク,34.1493442960231,133.673336978911,37370012
香川県,Kagawa Prefecture,たからだの里,34.1101206675113,133.797918438361,37370013
香川県,Kagawa Prefecture,水辺公園,34.1235578783897,133.720524247267,37370014
香川県,Kagawa Prefecture,公渕森林公園,34.241351981839,134.104256954849,37370010
香川県,Kagawa Prefecture,県立桃陵公園,34.2684828288504,133.746385426889,37370015
香川県,Kagawa Prefecture,特別名勝　栗林公園,34.330201432867,134.044397835352,37370005
香川県,Kagawa Prefecture,金刀比羅宮,34.1839929693263,133.809554070807,37370007
愛媛県,Ehime Prefecture,開山公園,34.2291351347221,133.064953831352,38370007
愛媛県,Ehime Prefecture,西山興隆寺,33.9055390548522,133.025342020063,38370004
愛媛県,Ehime Prefecture,滝の宮公園,33.9440093770403,133.279359152722,38370014
愛媛県,Ehime Prefecture,武丈公園,33.8992126621303,133.193118377532,38370016
愛媛県,Ehime Prefecture,南楽園(外堀),33.1337625218819,132.505360738453,38370017
愛媛県,Ehime Prefecture,松山城,33.8442810871007,132.766576330955,38370005
愛媛県,Ehime Prefecture,道後公園,33.8483410061804,132.786804464085,38370006
愛媛県,Ehime Prefecture,翠波高原,33.9405856428232,133.537531469173,38370003
愛媛県,Ehime Prefecture,桜三里,33.8507844977121,133.001656508142,38370015
愛媛県,Ehime Prefecture,すすきヶ原入野公園,33.9498311672429,133.417497412308,38370012
愛媛県,Ehime Prefecture,冨士山公園,33.5085034085875,132.560848876416,38370013
愛媛県,Ehime Prefecture,三島公園,33.970601417222,133.558994704673,38370002
愛媛県,Ehime Prefecture,川之江城,34.0130070306151,133.567532043216,38370018
高知県,Kochi Prefecture,高知公園,33.5607147784516,133.531485861208,39370001
高知県,Kochi Prefecture,牧野公園,33.4978572705,133.289248873039,39370003
高知県,Kochi Prefecture,鏡野公園,33.6180919261151,133.719537601781,39370004
高知県,Kochi Prefecture,久礼大坂谷川沿い,33.322554892101,133.224622311509,39370005
高知県,Kochi Prefecture,鮎乃瀬公園,33.4376966025179,134.027610322103,39370008
高知県,Kochi Prefecture,宿毛天満宮,32.9417368986448,132.725061333552,39370011
高知県,Kochi Prefecture,為松公園,32.996834569753,132.92912184955,39370012
高知県,Kochi Prefecture,家地川公園,33.161049488386,133.071282482369,39370015
高知県,Kochi Prefecture,高知県立五台山公園,33.5472669856944,133.575502824764,39370010
福岡県,Fukuoka Prefecture,甘木公園,33.4264690861502,130.666060015445,40370001
福岡県,Fukuoka Prefecture,西公園,33.597385730476,130.375556272436,40370002
福岡県,Fukuoka Prefecture,延命公園,33.020348678167,130.445827004298,40370003
福岡県,Fukuoka Prefecture,勝山公園(小倉城),33.8844937198677,130.873551694993,40370004
福岡県,Fukuoka Prefecture,秋月杉の馬場通り,33.4691150070884,130.693675758464,40370005
福岡県,Fukuoka Prefecture,白野江植物公園,33.936390439308,131.003528511012,40370008
福岡県,Fukuoka Prefecture,勝盛公園,33.6430461376831,130.678469013276,40370028
福岡県,Fukuoka Prefecture,日向神ダムの「千本桜」,33.1566504244001,130.807940655215,40370010
福岡県,Fukuoka Prefecture,発心公園,33.3138806224389,130.637077606209,40370013
福岡県,Fukuoka Prefecture,宇美公園,33.5727107220535,130.510226224193,40370019
福岡県,Fukuoka Prefecture,大宰府政庁跡,33.5144370375296,130.514948515034,40370021
福岡県,Fukuoka Prefecture,四王寺林道・岩屋城跡,33.5259458997928,130.52028754174,40370022
福岡県,Fukuoka Prefecture,太宰府市民の森,33.5208864072543,130.518357934941,40370023
福岡県,Fukuoka Prefecture,宝満宮　竈門神社,33.5289261420255,130.552404737194,40370024
福岡県,Fukuoka Prefecture,久留米城跡,33.327716890792,130.508167675118,40370025
福岡県,Fukuoka Prefecture,福岡城址・舞鶴公園,33.5880969245282,130.387035746741,40370020
福岡県,Fukuoka Prefecture,垣生公園,33.8162879599496,130.698639361761,40370031
福岡県,Fukuoka Prefecture,清水山,33.1501861453919,130.523384585195,40370032
福岡県,Fukuoka Prefecture,草場川の桜並木,33.4357074914075,130.63133247421,40370033
福岡県,Fukuoka Prefecture,御笠川の桜並木,33.5118574585864,130.523257943706,40370034
福岡県,Fukuoka Prefecture,呑山観音寺,33.6588725176869,130.568137447626,40370035
福岡県,Fukuoka Prefecture,大将陣公園,33.6030357613911,130.68042539295,40370007
福岡県,Fukuoka Prefecture,昭和池公園,33.7964944561337,130.949339452474,40370026
福岡県,Fukuoka Prefecture,駕与丁公園,33.6089763875159,130.484146720356,40370015
福岡県,Fukuoka Prefecture,和布刈公園,33.9595373570654,130.968810328627,40370006
福岡県,Fukuoka Prefecture,安部山公園,33.8491681084287,130.908480420621,40370011
福岡県,Fukuoka Prefecture,高塔山公園,33.9030904283072,130.798987031354,40370027
福岡県,Fukuoka Prefecture,福岡市油山市民の森,33.5164643841931,130.375460006198,40370009
佐賀県,Saga Prefecture,小城公園,33.2881556736646,130.196235402532,41370001
佐賀県,Saga Prefecture,旭ヶ岡公園,33.1038235980907,130.093652409024,41370002
佐賀県,Saga Prefecture,鏡山,33.4294575542854,130.024163187315,41370004
佐賀県,Saga Prefecture,唐津城(舞鶴公園),33.4537641590204,129.978625850066,41370005
佐賀県,Saga Prefecture,桜街道,33.3644100010384,130.338420083221,41370006
佐賀県,Saga Prefecture,陶山神社,33.1889410928471,129.898944660517,41370007
佐賀県,Saga Prefecture,名護屋城跡,33.5285742630506,129.870181411972,41370009
佐賀県,Saga Prefecture,西渓公園,33.2569171527709,130.089625694736,41370010
佐賀県,Saga Prefecture,日の隈公園,33.3311738052676,130.352690428325,41370012
佐賀県,Saga Prefecture,御船山楽園,33.1812539837287,130.017375178804,41370013
長崎県,Nagasaki Prefecture,大村公園(二重馬場),32.8965833967785,129.958093208918,42370001
長崎県,Nagasaki Prefecture,西海橋公園,33.0550129811528,129.759442412459,42370002
長崎県,Nagasaki Prefecture,島原城,32.7892120284078,130.367264170886,42370003
長崎県,Nagasaki Prefecture,亀岡公園,33.3678259768279,129.556454868073,42370004
長崎県,Nagasaki Prefecture,大山公園,33.381089334551,129.829901547685,42370005
長崎県,Nagasaki Prefecture,橘公園,32.7847096530964,130.203707961509,42370007
長崎県,Nagasaki Prefecture,原城跡,32.6290171882129,130.254210935608,42370010
長崎県,Nagasaki Prefecture,とけん山公園,32.7258360938664,130.211929989317,42370011
長崎県,Nagasaki Prefecture,権現山展望公園,32.5798434639867,129.739885914295,42370006
長崎県,Nagasaki Prefecture,眉山治山祈念公苑,32.7752933604998,130.358295556569,42370009
熊本県,Kumamoto Prefecture,市房ダム湖周辺,32.3194836846484,131.02070153013,43370001
熊本県,Kumamoto Prefecture,湯の児チェリーライン,32.2303424999907,130.407026599992,43370002
熊本県,Kumamoto Prefecture,熊本城公園二の丸広場,32.8067459970287,130.701835577469,43370019
熊本県,Kumamoto Prefecture,立岡自然公園,32.6772097065768,130.69349223447,43370005
熊本県,Kumamoto Prefecture,蛇ヶ谷公園,32.945698483676,130.55007178381,43370006
熊本県,Kumamoto Prefecture,菊池公園,32.9856288973565,130.818267671701,43370007
熊本県,Kumamoto Prefecture,人吉城跡,32.2108508213862,130.764067845186,43370008
熊本県,Kumamoto Prefecture,岡岳公園,32.6582214855518,130.67906430696,43370010
熊本県,Kumamoto Prefecture,健軍自衛隊通り,32.7825596187166,130.761071771494,43370015
熊本県,Kumamoto Prefecture,大津山公園,33.068275353989,130.548996229472,43370013
熊本県,Kumamoto Prefecture,桜ヶ丘グラウンド,32.5516429925813,130.685208703737,43370017
熊本県,Kumamoto Prefecture,田原坂公園,32.9116039058866,130.651714912136,43370018
大分県,Oita Prefecture,岡城跡,32.9689909666404,131.407349514555,44370001
大分県,Oita Prefecture,城下公園,33.3665606109304,131.531500898964,44370002
大分県,Oita Prefecture,サンリオキャラクターパーク　ハーモニーランド,33.4001572849589,131.546818080022,44370015
大分県,Oita Prefecture,亀山公園,33.3152755601684,130.928303355715,44370009
大分県,Oita Prefecture,臼杵城址,33.1208316112902,131.801549785243,44370013
大分県,Oita Prefecture,大分県護国神社のソメイヨシノ,33.2352863657768,131.642203049267,44370012
大分県,Oita Prefecture,大分城址公園　外苑,33.2397555948511,131.612839982096,44370004
大分県,Oita Prefecture,上野ヶ丘墓地公園,33.2251870554889,131.607251117013,44370007
大分県,Oita Prefecture,平和市民公園,33.2433156201471,131.63608788745,44370011
宮崎県,Miyazaki Prefecture,母智丘公園,31.7497044498558,131.010468613647,45370002
宮崎県,Miyazaki Prefecture,垂水公園,31.9906855635806,131.404874763048,45370003
宮崎県,Miyazaki Prefecture,西都原古墳群,32.1189115276735,131.38651038445,45370008
宮崎県,Miyazaki Prefecture,久峰総合公園,32.0220131866297,131.460628690309,45370009
宮崎県,Miyazaki Prefecture,花立公園,31.7128444775599,131.358841378426,45370013
宮崎県,Miyazaki Prefecture,天岩戸の湯,32.7254659221143,131.34482591947,45370011
宮崎県,Miyazaki Prefecture,観音池公園,31.8251785649851,131.135724736174,45370015
宮崎県,Miyazaki Prefecture,延岡城跡　城山公園,32.5806969635764,131.662956164213,45370014
宮崎県,Miyazaki Prefecture,綾馬事公苑,32.0053611353963,131.241227678231,45370017
宮崎県,Miyazaki Prefecture,舞鶴公園(宮崎県),32.1229731276633,131.502980524614,45370018
宮崎県,Miyazaki Prefecture,遠見山,32.4889775491522,131.707336701343,45370019
宮崎県,Miyazaki Prefecture,串間市総合運動公園,31.4685481544158,131.21839429039,45370007
宮崎県,Miyazaki Prefecture,竹香園,31.6274536971874,131.363774900244,45370006
鹿児島県,Kagoshima Prefecture,大隅湖　アジア・太平洋農村研修村　民族館,31.523825641854,130.840543125814,46370002
鹿児島県,Kagoshima Prefecture,忠元公園,32.0493654756083,130.614167729455,46370004
鹿児島県,Kagoshima Prefecture,霧島神宮,31.8575204642692,130.870005315064,46370005
鹿児島県,Kagoshima Prefecture,城山公園,31.7410813815901,130.782007984301,46370006
鹿児島県,Kagoshima Prefecture,花瀬自然公園,31.1660740568117,130.849108885964,46370007
鹿児島県,Kagoshima Prefecture,高岡公園,31.7555876345208,130.656317754967,46370013
鹿児島県,Kagoshima Prefecture,霧島神話の里公園,31.8635094963633,130.851266595567,46370014
鹿児島県,Kagoshima Prefecture,魚見岳,31.2621003838704,130.654350639389,46370017
鹿児島県,Kagoshima Prefecture,かいもん山麓ふれあい公園,31.1964553099818,130.534393624225,46370019
鹿児島県,Kagoshima Prefecture,寺山いこいの広場,31.8247447127514,130.340030838445,46370016
鹿児島県,Kagoshima Prefecture,霧島市溝辺上床運動公園,31.8250107304573,130.686172079203,46370018
鹿児島県,Kagoshima Prefecture,名勝　仙巌園,31.6174410268854,130.577090695288,46370001
鹿児島県,Kagoshima Prefecture,鹿児島市平川動物公園,31.4625562984848,130.50295398351,46370012
